headline,label
ঢাকা বিশ্ববিদ্যালয়ে চান্স পাওয়ার পর যে ৮টি কাজ করতে ভুলবেন না,0
সেফাত উল্লাহর কুকুরের মাংস খাওয়ার ভিডিও ফাঁস !,0
বাংলাদেশী প্রেমিককে নিজের দেশ ব্রাজিলে নিয়ে যাচ্ছেন প্রেমিকা!,0
টিকটকে নেচেগেয়ে ভিডিও বানিয়ে স্বাবলম্বী হচ্ছে মেয়েরা,0
সচিবালয়ের ঝাড়ুদার পদে এমবিএ এবং ইঞ্জিনিয়ারদের আবেদন!,0
এবার ধন ও ধনীদের জাদুঘরে পাঠাব: ইউনূস | দৈনিক মতিকণ্ঠ,0
গোয়েন্দাদের সংগে মান্নার গোপন চুক্তি (ভিডিও) | দৈনিক মতিকণ্ঠ,0
একদিনে ১২৬৩ বার হস্তমৈথুন করে গিনেস বুক অফ ওয়ার্ল্ড রেকর্ডসে নাম তুললেন যুবক -,0
মান্দারিনকে অফিসিয়াল ভাষা করছে পাকিস্তান!,0
প্রেমিককে হত্যা করে রান্না করে খেয়ে ফেললো প্রেমিকা!,0
কষ্ট করলে কেষ্ট্র মিলে: ফখা | দৈনিক মতিকণ্ঠ,0
ঘূর্ণিঝড় ফণীর আঘাতে ঢাকা শহর টিকবে তো?,0
রোকেয়া হলে বান্ধবীর বিয়ে উপলক্ষে রুমমেটরা আয়োজন করলো 'গণ গায়ে হলুদ',0
গর্ভধারণে এগিয়ে যশোরের বুয়ারা,0
পোড়া টাকা না নেয়ায় কাস্টোমারকে পিটালো দোকানদার,0
"সারাবছর খোঁজ নাই, এহন রেজাল্ট জানতে আইলে বাইন্ধা পিডামু!",0
মিউজিক ভিডিওর নামে পর্নো ছবিতে ঢুকে যাচ্ছে সহজসরল মেয়েরা !,0
পরীক্ষার নিয়ে যে ৮ টি প্রার্থনা মাথার ভেতর ঘুরপাক খেতে থাকে!,0
শীতকালীন সমস্যাগুলো পত্রিকায় লিখে পাঠানো হলে যেমন হত সেসব সমস্যা ও সমাধান,0
রাবা খানের বইয়ের অনুপ্রেরণায় ইউটিউবার হয়ে গেলেন বাবার বাবা আব্দুর রহমান বদি - Bengal Beats,0
একজন সফল গার্মেন্টস শিল্পপতির মেয়ের বিয়েতে যা যা আলোচনা হলো,0
বৃটিশ হাইকমিশনারের কাছে ক্ষুব্ধ প্রতিক্রিয়া জানালেন ঢাবি উপাচার্য | দৈনিক মতিকণ্ঠ,0
"হঠাৎ করেই মিরপুরে তুষারপাত, মিরপুর অভিমুখে হাজারো মানুষের ঢল - Bengal Beats",0
"সারাবছর খোঁজ নাই, এহন রেজাল্ট জানতে আইলে বাইন্ধা পিডামু!",0
"বলিউড-হলিউডকে হার মানাচ্ছে চিনের এই গ্রামের মেয়েরা, দেখুন ছবি! ৫ নম্বর ছবিটা দেখলে চোখ ফেরাতে পারবেন না!! -",0
বাসের ভিতর যুবকের মোজার গন্ধে বেহুশ হলেন ৯ যাত্রী !,0
ব্রাশ হারিয়ে গেছে রিজভীর !,0
একজন অনিকের গোসল সন্ধ্যা এবং কয়েকটি প্রশ্ন!,0
ফ্যান বন্ধ করে বাকিখোর যুবকের হাত-পা বেধে বসিয়ে রেখে টাকা আদায়ের অভিযোগ !,0
বিশ্বকাপ না জেতার শাস্তি হিসেবেই মৃণাল হক আমার ভাস্কর্য বানিয়েছেন : মেসি,0
চোখ-ঠোট দেখে সঙ্গীকে চেনার উপায়,0
"ঐক্যফ্রন্টে খেলোয়াড় নয়, শুধু কোচ হিসেবে দায়িত্ব পালন করবেন ড: কামাল",0
বাংলা সাহিত্যের এই ৬টি বিখ্যাত চরিত্রে যদি হলিউডের নায়কেরা অভিনয় করতেন,0
গুড়া কৃমি হলে কি করবেন?,0
